customer_id,segment,city,signup_date,age,gender
1116,Budget,Bengaluru,2023-01-23,42.0,F
1117,Premium,Bengaluru,2022-04-24,48.0,F
1118,Premium,Bengaluru,2023-11-27,41.0,F
1119,Budget,Delhi,2023-06-02,58.0,F
1120,Budget,Bengaluru,2022-07-10,21.0,M
1121,Budget,Bengaluru,2022-06-19,28.0,F
1122,Regular,Delhi,2023-10-10,64.0,F
1123,Budget,Delhi,2022-01-22,63.0,M
1124,Premium,Bengaluru,2022-08-31,60.0,M
1125,Regular,Delhi,2023-06-02,37.0,M
1126,Regular,Jaipur,2022-02-24,41.0,M
1127,Regular,Delhi,2021-07-24,19.0,M
1128,Premium,Jaipur,2022-12-16,32.0,M
1129,Budget,Bengaluru,2023-04-21,55.0,F
1130,Regular,Mumbai,2023-04-07,35.0,M
1131,Budget,Mumbai,2022-07-17,42.0,M
1132,Premium,Mumbai,2023-11-20,24.0,F
1133,Regular,Bengaluru,2022-10-23,43.0,M
1134,Regular,Jaipur,2023-12-10,55.0,M
1135,Budget,Delhi,2023-11-28,47.0,F
1136,Premium,Bengaluru,2022-12-10,,Other
1137,Regular,Jaipur,2022-03-02,65.0,F
1138,Regular,Mumbai,2021-10-28,30.0,M
1139,Premium,Bengaluru,2023-10-15,33.0,M
1140,Budget,Delhi,2023-05-27,50.0,Other
1141,Budget,Jaipur,2022-12-18,42.0,F
1142,Regular,Delhi,2022-08-03,68.0,F
1143,Budget,Mumbai,2021-07-27,21.0,F
1144,Budget,Mumbai,2022-04-26,24.0,M
1145,Budget,Mumbai,2022-09-04,,M
1146,Budget,Delhi,2023-11-08,41.0,F
1147,Premium,Bengaluru,2023-10-21,64.0,F
1148,Regular,Delhi,2023-08-17,43.0,M
1149,Budget,Jaipur,2022-05-17,40.0,F
1150,Regular,Delhi,2023-03-09,26.0,M
1151,Regular,Mumbai,2023-05-30,40.0,F
1152,Regular,Jaipur,2022-05-08,45.0,M
1153,Premium,Delhi,2021-12-29,48.0,F
1154,Premium,Delhi,2022-12-02,49.0,M
1155,Budget,Bengaluru,2021-10-30,40.0,F
1156,Budget,Delhi,2022-03-12,26.0,F
1157,Regular,Jaipur,2022-03-28,25.0,M
1158,Regular,Mumbai,2021-11-12,26.0,F
1159,Regular,Jaipur,2023-07-20,50.0,F
1160,Regular,Delhi,2022-02-18,62.0,F
1161,Regular,Delhi,2021-08-23,63.0,M
1162,Budget,Jaipur,2021-07-22,34.0,F
1163,Budget,Jaipur,2022-07-30,22.0,F
1164,Budget,Jaipur,2022-02-22,50.0,F
1165,Budget,Mumbai,2021-10-24,19.0,M
1166,Budget,Mumbai,2021-11-26,50.0,F
1167,Regular,Bengaluru,2021-10-15,37.0,M
1168,Budget,Mumbai,2021-12-13,61.0,M
1169,Budget,Delhi,2023-01-23,50.0,M
1170,Regular,Mumbai,2022-03-15,56.0,M
1171,Regular,Bengaluru,2022-12-28,39.0,M
1172,Budget,Delhi,2022-01-10,61.0,M
1173,Regular,Mumbai,2022-01-02,45.0,F
1174,Premium,Mumbai,2021-09-12,50.0,F
1175,Regular,Delhi,2022-07-21,36.0,M
1176,Regular,Delhi,2022-10-31,41.0,F
1177,Budget,Mumbai,2023-08-06,61.0,F
1178,Premium,Delhi,2022-06-06,38.0,F
1179,Budget,Mumbai,2022-08-10,19.0,F
1180,Premium,Bengaluru,2022-09-25,37.0,Other
1181,Regular,Jaipur,2022-05-03,38.0,F
1182,Budget,Delhi,2021-11-27,39.0,Other
1183,Budget,Mumbai,2023-08-21,21.0,F
1184,Regular,Delhi,2022-12-09,24.0,M
1185,Regular,Mumbai,2022-03-22,34.0,F
1186,Budget,Mumbai,2021-12-25,40.0,F
1187,Regular,Jaipur,2022-01-31,19.0,F
1188,Premium,Mumbai,2022-01-12,38.0,F
1189,Regular,Jaipur,2021-11-23,34.0,M
1190,Regular,Delhi,2021-08-19,19.0,M
1191,Budget,Delhi,2022-07-03,31.0,F
1192,Regular,Delhi,2023-05-22,32.0,F
1193,Budget,Mumbai,2022-08-12,25.0,F
1194,Premium,Delhi,2022-04-03,57.0,F
1195,Budget,Delhi,2023-10-03,21.0,F
1196,Regular,Delhi,2022-02-19,48.0,F
1197,Budget,Jaipur,2022-08-30,52.0,M
1198,Budget,Jaipur,2021-09-11,59.0,F
1199,Regular,Delhi,2023-06-25,46.0,M
1200,Regular,Jaipur,2021-10-07,46.0,F
1201,Regular,Delhi,2022-11-24,57.0,M
1202,Premium,Mumbai,2022-08-03,,F
1203,Premium,Mumbai,2022-05-17,28.0,M
1204,Premium,Mumbai,2022-07-29,59.0,M
1205,Budget,Jaipur,2021-10-10,42.0,F
1206,Regular,Bengaluru,2023-08-04,23.0,F
1207,Premium,Bengaluru,2022-03-16,49.0,M
1208,Budget,Bengaluru,2021-08-07,68.0,F
1209,Budget,Bengaluru,2023-06-17,25.0,M
1210,Regular,Delhi,2023-05-17,18.0,M
1211,Regular,Mumbai,2022-10-31,65.0,M
1212,Regular,Delhi,2022-03-20,49.0,F
1213,Premium,Bengaluru,2021-08-21,29.0,F
1214,Regular,Mumbai,2022-01-15,59.0,F
1215,Regular,Bengaluru,2022-01-17,38.0,F
1216,Budget,Bengaluru,2022-11-30,35.0,F
1217,Regular,Mumbai,2022-05-31,33.0,F
1218,Budget,Delhi,2023-06-25,49.0,Other
1219,Regular,Jaipur,2022-11-11,24.0,M
1220,Regular,Mumbai,2023-07-15,36.0,M
1221,Budget,Delhi,2023-12-08,33.0,M
1222,Budget,Mumbai,2021-11-22,21.0,F
1223,Premium,Jaipur,2022-01-07,57.0,F
1224,Budget,Mumbai,2022-09-29,18.0,M
1225,Regular,Jaipur,2023-12-19,67.0,F
1226,Regular,Mumbai,2023-10-12,,F
1227,Regular,Jaipur,2023-09-23,36.0,M
1228,Budget,Bengaluru,2022-03-27,23.0,M
1229,Regular,Delhi,2023-07-02,,M
1230,Budget,Bengaluru,2023-05-21,49.0,M
1231,Regular,Mumbai,2021-11-18,22.0,F
1232,Budget,Delhi,2021-11-04,45.0,F
1233,Regular,Bengaluru,2022-02-14,58.0,M
1234,Regular,Delhi,2023-03-29,41.0,M
1235,Budget,Bengaluru,2022-07-29,23.0,M
1236,Budget,Jaipur,2023-07-05,53.0,M
1237,Budget,Delhi,2021-11-20,27.0,M
1238,Budget,Mumbai,2023-10-17,18.0,F
1239,Budget,Bengaluru,2022-03-03,40.0,F
1240,Premium,Delhi,2022-09-28,32.0,F
1241,Regular,Mumbai,2022-02-19,19.0,M
1242,Regular,Mumbai,2022-11-22,58.0,F
1243,Premium,Delhi,2023-08-12,49.0,M
1244,Budget,Jaipur,2022-02-24,65.0,M
1245,Regular,Mumbai,2022-06-13,42.0,F
1246,Premium,Jaipur,2022-11-09,40.0,F
1247,Regular,Bengaluru,2023-01-31,61.0,M
1248,Regular,Jaipur,2023-02-26,22.0,F
1249,Regular,Jaipur,2022-10-25,36.0,F
1250,Budget,Bengaluru,2023-05-11,59.0,F
1251,Regular,Mumbai,2023-04-22,33.0,F
1252,Premium,Mumbai,2023-04-26,64.0,M
1253,Premium,Jaipur,2023-12-21,32.0,F
1254,Budget,Mumbai,2021-09-18,39.0,M
1255,Regular,Bengaluru,2023-06-03,64.0,M
1256,Budget,Delhi,2023-08-06,30.0,F
1257,Premium,Jaipur,2023-08-18,68.0,F
1258,Budget,Bengaluru,2021-07-26,20.0,M
1259,Premium,Mumbai,2022-10-29,31.0,F
1260,Regular,Bengaluru,2023-03-13,48.0,F
1261,Budget,Mumbai,2023-01-03,48.0,F
1262,Budget,Delhi,2023-10-14,65.0,M
1263,Regular,Jaipur,2023-03-25,67.0,M
1264,Budget,Jaipur,2023-05-23,53.0,M
1265,Regular,Jaipur,2022-01-09,52.0,M
1266,Premium,Mumbai,2023-11-10,,M
1267,Regular,Mumbai,2022-12-15,59.0,M
1268,Budget,Delhi,2022-01-20,51.0,M
1269,Regular,Bengaluru,2021-12-12,19.0,M
1270,Budget,Mumbai,2022-09-27,61.0,F
1271,Premium,Jaipur,2023-06-15,,F
1272,Budget,Jaipur,2023-03-04,42.0,M
1273,Budget,Delhi,2023-06-15,43.0,F
1274,Budget,Jaipur,2022-05-16,60.0,M
1275,Premium,Delhi,2023-04-13,31.0,M
1276,Budget,Mumbai,2022-06-13,38.0,F
1277,Premium,Mumbai,2022-05-21,20.0,M
1278,Regular,Jaipur,2021-09-08,36.0,M
1279,Regular,Bengaluru,2023-02-02,22.0,M
1280,Premium,Jaipur,2021-08-19,48.0,F
1281,Regular,Bengaluru,2023-01-06,64.0,F
1282,Premium,Jaipur,2022-04-29,42.0,M
1283,Budget,Jaipur,2022-05-16,65.0,M
1284,Regular,Jaipur,2021-12-26,68.0,M
1285,Regular,Mumbai,2022-11-05,20.0,F
1286,Regular,Mumbai,2022-01-18,44.0,M
1287,Premium,Jaipur,2023-02-16,45.0,F
1288,Premium,Jaipur,2022-10-16,38.0,F
1289,Regular,Jaipur,2022-10-09,61.0,M
1290,Regular,Bengaluru,2022-04-07,38.0,F
1291,Regular,Jaipur,2022-06-24,20.0,M
1292,Budget,Bengaluru,2023-10-23,46.0,M
1293,Budget,Bengaluru,2022-01-03,28.0,M
1294,Budget,Delhi,2022-02-18,36.0,M
1295,Budget,Bengaluru,2023-09-29,44.0,F
1296,Budget,Bengaluru,2021-08-19,55.0,Other
1297,Regular,Jaipur,2022-05-17,32.0,M
1298,Regular,Jaipur,2023-10-17,37.0,M
1299,Premium,Mumbai,2022-10-16,21.0,F
1300,Regular,Mumbai,2021-12-10,37.0,M
1301,Budget,Jaipur,2023-04-25,48.0,M
1302,Budget,Jaipur,2021-09-14,50.0,Other
1303,Budget,Delhi,2022-12-21,33.0,F
1304,Premium,Mumbai,2023-06-12,21.0,F
1305,Budget,Jaipur,2023-02-15,48.0,M
1306,Regular,Delhi,2022-09-16,52.0,M
1307,Premium,Jaipur,2022-04-22,22.0,M
1308,Premium,Delhi,2021-09-18,44.0,F
1309,Budget,Delhi,2023-07-10,22.0,M
1310,Budget,Jaipur,2021-08-20,41.0,M
1311,Budget,Bengaluru,2022-09-14,51.0,M
1312,Budget,Bengaluru,2023-09-08,55.0,F
1313,Budget,Jaipur,2021-09-20,55.0,F
1314,Regular,Mumbai,2023-02-21,57.0,F
1315,Premium,Bengaluru,2022-06-22,30.0,M
1316,Regular,Bengaluru,2022-04-13,62.0,F
1317,Regular,Bengaluru,2023-12-20,36.0,M
1318,Budget,Mumbai,2023-06-16,37.0,M
1319,Regular,Bengaluru,2022-04-24,58.0,M
1320,Regular,Mumbai,2023-03-15,35.0,F
1321,Premium,Bengaluru,2023-12-24,21.0,M
1322,Premium,Jaipur,2023-12-12,55.0,Other
1323,Budget,Mumbai,2021-12-19,52.0,M
1324,Budget,Bengaluru,2023-08-16,48.0,M
1325,Budget,Jaipur,2023-10-03,25.0,F
1326,Regular,Jaipur,2022-08-13,50.0,F
1327,Premium,Jaipur,2023-09-16,28.0,M
1328,Budget,Bengaluru,2022-05-24,46.0,F
1329,Regular,Mumbai,2022-08-30,44.0,M
1330,Regular,Jaipur,2022-05-27,58.0,M
1331,Budget,Bengaluru,2022-10-16,68.0,F
1332,Budget,Delhi,2022-01-31,27.0,F
1333,Regular,Mumbai,2022-05-31,23.0,M
1334,Regular,Mumbai,2022-12-24,46.0,M
1335,Regular,Jaipur,2023-12-19,67.0,F
1336,Budget,Delhi,2023-04-30,26.0,M
1337,Regular,Bengaluru,2023-09-05,43.0,F
1338,Budget,Bengaluru,2023-12-18,39.0,F
1339,Premium,Delhi,2023-05-01,34.0,F
1340,Budget,Bengaluru,2023-06-30,52.0,M
1341,Budget,Jaipur,2023-10-24,33.0,F
1342,Regular,Bengaluru,2023-03-26,43.0,M
1343,Regular,Bengaluru,2022-10-03,61.0,M
1344,Regular,Mumbai,2023-07-25,37.0,M
1345,Regular,Delhi,2023-05-01,19.0,M
1346,Premium,Delhi,2023-12-14,64.0,F
1347,Regular,Mumbai,2023-11-17,32.0,F
1348,Regular,Bengaluru,2023-08-13,58.0,F
1349,Regular,Delhi,2022-11-20,57.0,F
1350,Budget,Jaipur,2022-05-12,45.0,F
1351,Regular,Bengaluru,2022-01-22,22.0,F
1352,Budget,Mumbai,2022-06-14,67.0,F
1353,Regular,Jaipur,2022-06-25,,F
1354,Budget,Delhi,2021-09-11,40.0,F
1355,Premium,Jaipur,2023-05-16,62.0,M
1356,Regular,Mumbai,2022-01-13,58.0,Other
1357,Premium,Mumbai,2021-09-10,57.0,M
1358,Regular,Mumbai,2022-08-09,26.0,M
1359,Budget,Jaipur,2021-12-06,50.0,F
1360,Regular,Mumbai,2023-08-31,32.0,M
1361,Regular,Jaipur,2021-11-02,22.0,M
1362,Regular,Mumbai,2022-08-12,35.0,M
1363,Regular,Mumbai,2023-06-16,23.0,M
1364,Regular,Bengaluru,2023-11-07,23.0,F
1365,Premium,Bengaluru,2022-03-25,55.0,F
1366,Regular,Mumbai,2022-12-10,44.0,M
1367,Budget,Delhi,2023-03-28,38.0,Other
1368,Regular,Mumbai,2023-01-15,27.0,F
1369,Regular,Bengaluru,2021-07-24,58.0,F
1370,Premium,Delhi,2022-12-12,50.0,M
1371,Budget,Delhi,2023-10-23,48.0,F
1372,Regular,Jaipur,2023-04-25,27.0,M
1373,Regular,Delhi,2023-08-24,24.0,M
1374,Regular,Mumbai,2022-04-24,24.0,F
1375,Regular,Jaipur,2022-01-11,19.0,M
1376,Regular,Mumbai,2021-12-06,68.0,F
1377,Budget,Mumbai,2022-06-11,37.0,F
1378,Regular,Delhi,2022-02-09,52.0,M
1379,Budget,Jaipur,2022-12-22,69.0,M
1380,Budget,Bengaluru,2022-06-16,66.0,F
1381,Regular,Jaipur,2023-09-27,34.0,F
1382,Regular,Jaipur,2022-09-04,43.0,M
1383,Premium,Mumbai,2022-08-18,42.0,Other
1384,Budget,Delhi,2023-12-05,19.0,F
1385,Budget,Mumbai,2022-08-26,57.0,F
1386,Premium,Delhi,2022-03-22,47.0,M
1387,Budget,Bengaluru,2023-02-05,37.0,F
1388,Budget,Delhi,2022-08-29,47.0,F
1389,Budget,Jaipur,2023-04-19,56.0,M
1390,Regular,Bengaluru,2023-05-03,18.0,Other
1391,Premium,Mumbai,2023-09-07,51.0,F
1392,Regular,Jaipur,2023-03-12,62.0,F
1393,Regular,Jaipur,2022-01-09,55.0,F
1394,Budget,Mumbai,2021-09-11,50.0,F
1395,Budget,Delhi,2022-06-08,,F
1396,Regular,Mumbai,2022-06-19,56.0,F
1397,Budget,Bengaluru,2022-06-28,57.0,M
1398,Budget,Jaipur,2022-10-30,43.0,M
1399,Budget,Mumbai,2022-12-17,48.0,M
1400,Budget,Bengaluru,2022-06-22,50.0,F
1401,Regular,Mumbai,2022-01-26,24.0,M
1402,Regular,Delhi,2022-12-25,31.0,F
1403,Budget,Mumbai,2022-08-10,59.0,M
1404,Regular,Delhi,2022-11-04,68.0,M
1405,Regular,Mumbai,2023-04-20,32.0,F
1406,Regular,Mumbai,2023-04-15,38.0,F
1407,Regular,Mumbai,2023-10-23,65.0,M
1408,Regular,Jaipur,2022-12-02,26.0,M
1409,Regular,Mumbai,2022-03-31,31.0,M
1410,Budget,Bengaluru,2022-04-24,20.0,M
1411,Budget,Bengaluru,2021-07-28,30.0,M
1412,Budget,Bengaluru,2023-11-27,51.0,F
1413,Regular,Mumbai,2022-02-16,36.0,M
1414,Budget,Jaipur,2022-01-16,69.0,M
1415,Budget,Delhi,2022-12-05,64.0,M
1416,Regular,Mumbai,2023-04-22,64.0,M
1417,Budget,Jaipur,2023-02-14,55.0,Other
1418,Budget,Mumbai,2022-04-27,54.0,M
1419,Budget,Bengaluru,2021-11-17,44.0,M
1420,Regular,Delhi,2022-06-02,69.0,F
1421,Budget,Bengaluru,2022-09-26,22.0,F
1422,Budget,Jaipur,2022-05-24,55.0,F
1423,Budget,Bengaluru,2023-10-30,25.0,F
1424,Regular,Bengaluru,2022-07-03,35.0,F
1425,Premium,Jaipur,2023-11-25,31.0,F
1426,Regular,Mumbai,2021-08-21,49.0,Other
1427,Regular,Mumbai,2021-10-23,58.0,M
1428,Premium,Delhi,2022-10-01,22.0,F
1429,Premium,Bengaluru,2023-01-30,49.0,F
1430,Regular,Bengaluru,2022-03-13,29.0,F
1431,Premium,Jaipur,2022-06-07,22.0,M
1432,Premium,Bengaluru,2022-04-07,39.0,F
1433,Regular,Delhi,2022-09-24,48.0,M
1434,Regular,Bengaluru,2023-06-03,28.0,F
1435,Budget,Jaipur,2023-10-28,38.0,M
1436,Budget,Delhi,2023-04-22,67.0,F
1437,Regular,Mumbai,2022-09-12,,F
1438,Regular,Jaipur,2022-12-16,69.0,M
1439,Regular,Mumbai,2022-10-03,61.0,M
1440,Regular,Jaipur,2023-04-27,37.0,M
1441,Regular,Bengaluru,2021-09-09,47.0,F
1442,Regular,Bengaluru,2023-02-05,54.0,F
1443,Budget,Bengaluru,2021-12-01,42.0,F
1444,Budget,Bengaluru,2023-01-15,39.0,M
1445,Regular,Jaipur,2022-11-28,35.0,F
1446,Regular,Jaipur,2022-07-07,25.0,F
1447,Premium,Mumbai,2023-05-10,19.0,M
1448,Premium,Jaipur,2023-06-18,35.0,M
1449,Premium,Bengaluru,2023-01-25,59.0,M
1450,Budget,Bengaluru,2022-01-08,30.0,M
1451,Regular,Mumbai,2023-08-24,27.0,M
1452,Budget,Mumbai,2022-12-04,35.0,M
1453,Regular,Bengaluru,2022-05-07,49.0,M
1454,Premium,Mumbai,2022-04-06,29.0,M
1455,Budget,Mumbai,2022-12-07,29.0,M
1456,Regular,Jaipur,2023-10-20,23.0,F
1457,Budget,Mumbai,2023-12-18,35.0,F
1458,Budget,Bengaluru,2022-11-05,29.0,M
1459,Budget,Delhi,2022-01-02,61.0,F
1460,Budget,Delhi,2023-12-07,65.0,F
1461,Premium,Jaipur,2021-10-25,37.0,M
1462,Regular,Delhi,2022-05-03,22.0,M
1463,Regular,Jaipur,2023-12-25,22.0,M
1464,Regular,Jaipur,2023-02-26,34.0,F
1465,Budget,Mumbai,2023-06-17,42.0,M
1466,Budget,Jaipur,2021-08-30,45.0,M
1467,Regular,Mumbai,2022-08-20,33.0,F
1468,Budget,Jaipur,2023-03-16,36.0,Other
1469,Premium,Delhi,2023-04-26,32.0,M
1470,Budget,Mumbai,2022-08-12,44.0,F
1471,Regular,Mumbai,2023-12-28,54.0,F
1472,Regular,Jaipur,2023-05-15,20.0,F
1473,Budget,Delhi,2023-08-06,42.0,F
1474,Budget,Jaipur,2022-06-22,51.0,F
1475,Premium,Delhi,2022-05-09,52.0,M
1476,Budget,Mumbai,2022-11-07,47.0,M
1477,Regular,Bengaluru,2023-08-28,45.0,F
1478,Regular,Delhi,2023-02-02,53.0,M
1479,Budget,Mumbai,2021-12-04,37.0,Other
1480,Regular,Jaipur,2023-07-02,47.0,M
1481,Regular,Jaipur,2023-08-07,34.0,F
1482,Budget,Delhi,2023-09-23,40.0,M
1483,Regular,Bengaluru,2021-12-27,24.0,M
1484,Budget,Bengaluru,2023-09-16,36.0,F
1485,Budget,Delhi,2022-07-27,25.0,M
1486,Regular,Bengaluru,2021-07-16,29.0,F
1487,Premium,Bengaluru,2022-06-03,39.0,F
1488,Budget,Bengaluru,2022-12-26,44.0,F
1489,Budget,Mumbai,2023-06-29,66.0,F
1490,Regular,Mumbai,2023-12-31,19.0,Other
1491,Regular,Bengaluru,2023-08-14,,F
1492,Budget,Bengaluru,2021-08-27,35.0,M
1493,Budget,Delhi,2023-08-25,55.0,F
1494,Regular,Delhi,2023-12-15,53.0,F
1495,Budget,Bengaluru,2021-12-28,68.0,M
1496,Budget,Jaipur,2022-12-21,23.0,F
1497,Budget,Delhi,2023-02-14,68.0,M
1498,Regular,Delhi,2022-03-27,21.0,F
1499,Regular,Jaipur,2022-09-18,63.0,M
1500,Premium,Bengaluru,2021-09-30,51.0,F
1501,Regular,Jaipur,2022-11-07,43.0,M
1502,Regular,Jaipur,2022-03-31,38.0,F
1503,Premium,Jaipur,2021-11-02,22.0,M
1504,Regular,Delhi,2022-11-10,59.0,F
1505,Regular,Mumbai,2023-04-21,55.0,F
1506,Premium,Delhi,2021-08-08,66.0,F
1507,Budget,Delhi,2023-06-11,55.0,M
1508,Regular,Jaipur,2023-11-27,67.0,M
1509,Regular,Bengaluru,2022-07-30,,M
1510,Budget,Delhi,2021-07-27,40.0,F
1511,Regular,Delhi,2023-10-16,54.0,M
1512,Budget,Delhi,2021-11-28,31.0,F
1513,Budget,Mumbai,2021-12-15,59.0,M
1514,Regular,Mumbai,2021-09-17,49.0,F
1515,Budget,Mumbai,2022-12-18,40.0,M
1516,Regular,Jaipur,2023-05-17,50.0,M
1517,Premium,Delhi,2022-09-28,32.0,M
1518,Regular,Bengaluru,2023-08-26,50.0,M
1519,Budget,Mumbai,2021-12-04,42.0,M
1520,Budget,Mumbai,2022-05-15,34.0,M
1521,Budget,Jaipur,2022-10-24,,F
1522,Budget,Jaipur,2022-09-24,21.0,Other
1523,Premium,Delhi,2022-04-01,57.0,M
1524,Regular,Mumbai,2022-09-18,28.0,F
1525,Budget,Delhi,2021-12-07,29.0,M
1526,Regular,Mumbai,2021-09-21,26.0,M
1527,Budget,Bengaluru,2021-08-30,23.0,M
1528,Budget,Mumbai,2022-06-22,24.0,M
1529,Budget,Mumbai,2022-03-04,61.0,M
1530,Regular,Mumbai,2023-03-28,66.0,F
1531,Regular,Mumbai,2023-11-28,48.0,F
1532,Budget,Mumbai,2023-01-06,18.0,F
1533,Premium,Mumbai,2021-11-08,62.0,F
1534,Premium,Bengaluru,2023-09-03,49.0,M
1535,Regular,Delhi,2022-08-28,45.0,F
1536,Budget,Delhi,2023-07-12,67.0,M
1537,Budget,Bengaluru,2022-12-11,39.0,M
1538,Premium,Bengaluru,2023-08-25,36.0,M
1539,Budget,Mumbai,2022-03-11,58.0,M
1540,Regular,Delhi,2022-01-02,45.0,F
1541,Regular,Bengaluru,2022-02-18,55.0,M
1542,Budget,Mumbai,2022-04-07,54.0,M
1543,Regular,Bengaluru,2023-06-04,61.0,F
1544,Premium,Delhi,2022-09-11,34.0,Other
1545,Regular,Delhi,2023-09-29,21.0,F
1546,Regular,Bengaluru,2023-01-30,42.0,F
1547,Premium,Mumbai,2022-10-03,51.0,F
1548,Regular,Bengaluru,2022-05-10,60.0,M
1549,Regular,Bengaluru,2023-10-06,31.0,M
1550,Regular,Mumbai,2021-12-31,56.0,M
1551,Regular,Delhi,2022-11-14,61.0,M
1552,Budget,Delhi,2021-10-30,60.0,Other
1553,Budget,Jaipur,2022-09-14,60.0,F
1554,Budget,Delhi,2022-08-27,69.0,Other
1555,Regular,Bengaluru,2022-04-18,52.0,F
1556,Regular,Jaipur,2021-12-25,37.0,F
1557,Regular,Jaipur,2023-08-13,40.0,F
1558,Budget,Mumbai,2022-09-28,56.0,F
1559,Regular,Delhi,2023-12-06,30.0,M
1560,Premium,Jaipur,2022-10-31,,M
1561,Budget,Bengaluru,2021-12-30,47.0,F
1562,Regular,Mumbai,2021-11-14,52.0,M
1563,Regular,Bengaluru,2023-04-21,39.0,F
1564,Regular,Delhi,2023-01-19,56.0,M
1565,Budget,Bengaluru,2022-08-23,21.0,F
1566,Regular,Bengaluru,2023-01-10,56.0,M
1567,Premium,Mumbai,2023-07-25,60.0,M
1568,Regular,Mumbai,2023-04-02,64.0,F
1569,Premium,Mumbai,2023-01-03,65.0,M
1570,Premium,Delhi,2022-09-22,36.0,Other
1571,Budget,Delhi,2021-09-25,20.0,M
1572,Regular,Jaipur,2022-08-29,51.0,M
1573,Regular,Mumbai,2023-01-18,22.0,M
1574,Premium,Delhi,2022-05-17,32.0,F
1575,Budget,Delhi,2022-02-05,54.0,F
1576,Regular,Mumbai,2022-12-10,48.0,M
1577,Premium,Jaipur,2022-10-18,49.0,M
1578,Budget,Mumbai,2023-06-19,57.0,F
1579,Regular,Jaipur,2021-11-14,26.0,F
1580,Budget,Mumbai,2021-11-12,59.0,M
1581,Premium,Jaipur,2023-07-28,48.0,M
1582,Premium,Jaipur,2023-02-24,39.0,M
1583,Budget,Delhi,2023-05-02,42.0,M
1584,Regular,Delhi,2021-09-23,44.0,F
1585,Budget,Jaipur,2023-11-04,46.0,Other
1586,Regular,Jaipur,2023-06-29,35.0,Other
1587,Regular,Delhi,2023-03-24,29.0,F
1588,Regular,Bengaluru,2022-08-15,26.0,M
1589,Budget,Jaipur,2023-05-22,35.0,Other
1590,Budget,Jaipur,2022-09-06,31.0,M
1591,Regular,Mumbai,2022-02-28,44.0,M
1592,Regular,Jaipur,2021-12-17,65.0,F
1593,Regular,Bengaluru,2023-10-04,23.0,M
1594,Budget,Jaipur,2023-08-30,34.0,F
1595,Budget,Delhi,2023-10-08,20.0,Other
1596,Premium,Bengaluru,2021-10-05,68.0,F
1597,Budget,Delhi,2022-05-25,,F
1598,Budget,Mumbai,2022-09-10,,M
1599,Premium,Delhi,2022-01-20,39.0,M
1600,Budget,Mumbai,2022-07-23,55.0,F
1601,Regular,Jaipur,2023-06-04,67.0,F
1602,Budget,Bengaluru,2022-09-29,47.0,F
1603,Premium,Mumbai,2022-04-09,32.0,M
1604,Regular,Mumbai,2023-11-30,54.0,M
1605,Premium,Mumbai,2022-07-05,53.0,M
1606,Budget,Bengaluru,2022-10-11,51.0,F
1607,Regular,Mumbai,2023-10-31,20.0,F
1608,Regular,Delhi,2023-05-09,,Other
1609,Budget,Bengaluru,2022-11-24,19.0,M
1610,Budget,Jaipur,2023-02-27,65.0,F
1611,Budget,Mumbai,2023-04-15,63.0,M
1612,Premium,Delhi,2022-05-27,47.0,M
1613,Regular,Delhi,2023-01-03,51.0,M
1614,Regular,Jaipur,2022-10-11,21.0,F
1615,Regular,Jaipur,2022-01-13,63.0,M
1616,Regular,Delhi,2023-10-10,32.0,M
1617,Regular,Delhi,2023-02-12,31.0,F
1618,Regular,Delhi,2023-10-28,54.0,F
1619,Regular,Mumbai,2021-09-19,66.0,M
1620,Budget,Jaipur,2023-07-18,43.0,M
1621,Premium,Delhi,2021-12-25,44.0,F
1622,Regular,Jaipur,2023-07-14,46.0,F
1623,Budget,Delhi,2023-03-16,33.0,F
1624,Regular,Bengaluru,2022-07-03,49.0,M
1625,Budget,Mumbai,2021-12-14,67.0,F
1626,Premium,Jaipur,2023-07-25,37.0,F
1627,Premium,Mumbai,2023-06-24,58.0,M
1628,Premium,Mumbai,2021-10-30,58.0,M
1629,Budget,Delhi,2023-03-18,62.0,Other
1630,Budget,Jaipur,2023-06-27,55.0,M
1631,Budget,Mumbai,2022-03-03,65.0,F
1632,Budget,Mumbai,2023-10-11,55.0,F
1633,Budget,Bengaluru,2021-11-12,68.0,M
1634,Budget,Bengaluru,2021-11-04,55.0,F
1635,Premium,Bengaluru,2021-11-22,61.0,M
1636,Budget,Mumbai,2023-04-11,64.0,F
1637,Budget,Delhi,2023-09-21,69.0,F
1638,Regular,Delhi,2022-12-15,48.0,F
1639,Regular,Delhi,2023-03-06,54.0,M
1640,Regular,Bengaluru,2021-08-21,68.0,F
1641,Regular,Bengaluru,2022-06-12,37.0,F
1642,Premium,Bengaluru,2021-09-04,24.0,F
1643,Regular,Jaipur,2022-02-25,63.0,F
1644,Regular,Delhi,2022-03-29,50.0,M
1645,Regular,Jaipur,2023-09-23,40.0,F
1646,Regular,Jaipur,2023-10-31,55.0,M
1647,Budget,Bengaluru,2023-11-21,19.0,M
1648,Regular,Bengaluru,2022-07-16,42.0,F
1649,Budget,Delhi,2023-07-04,31.0,F
1650,Regular,Delhi,2021-07-25,32.0,Other
1651,Budget,Delhi,2023-09-04,68.0,M
1652,Budget,Bengaluru,2021-09-01,46.0,M
1653,Budget,Mumbai,2022-05-11,25.0,F
